Country Name,aid_type_general,aid_type_specific,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,Year,Country Code,"Armed forces personnel, total",Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),Military expenditure (% of GDP),Military expenditure (current USD)
Netherlands,Military,Weapons,USD,Allocation,Not given,41336721.565503426,39123067.28563273,34833084.129848845,41336721.565503426,39123067.28563273,34833084.129848845,90737071.61809812,97538634.61595544,36269447.91292588,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Assistance,EUR,Allocation,10000000,10000000,10000000,9475509.338761168,10000000,10000000.0,9475509.338761168,15381921.673331005,16633835.991113247,9475509.338761168,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Weapons,EUR,Allocation,45000000,45000000,45000000,42639792.02442525,45000000,45000000.0,42639792.02442525,69218647.52998953,74852261.9600096,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Weapons and equipment,EUR,Allocation,75000000,75000000,75000000,71066320.04070877,75000000,75000000.0,71066320.04070877,115364412.54998256,124753769.93334934,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Funding for Weapon Acquisition Program,EUR,Allocation,100000000,100000000,100000000,94755093.38761169,100000000,100000000.0,94755093.38761169,153819216.73331007,166338359.91113245,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Funding for Weapon Acquisition Program,EUR,Allocation,25000000,25000000,25000000,23688773.34690292,25000000,25000000.0,23688773.34690292,38454804.18332752,41584589.97778311,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Equipment,EUR,Allocation,3500000,3500000,3500000,3316428.2685664087,3500000,3500000.0,3316428.2685664087,5383672.585665852,5821842.5968896365,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Consolidation,EUR,Allocation,80723956.0539496,80723956.0539496,80723956.0539496,76490059.94509456,80723956.0539496,80723956.0539496,76490059.94509456,76490059.94509456,80723956.0539496,76490059.94509456,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Consolidation,EUR,Allocation,94245773.0195384,94245773.0195384,94245773.0195384,82875398.9403412,94245773.0195384,94245773.0195384,82875398.9403412,82875398.9403412,94245773.0195384,82875398.9403412,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Budgetary appropriations,EUR,Commitment,1559999999.9999998,1559999999.9999998,1559999999.9999998,1478179456.846742,,,,,,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Military,Weapons,EUR,Allocation,140000000,,,,140000000,140000000.0,123109562.15768324,123109562.15768324,140000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,EUR,Allocation,140000000,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,25200000,23400501.439316556,21392885.536552094,21392885.536552094,23400501.439316556,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,21351171.6,19926245.765321836,18216699.156476967,18216699.156476967,19926245.765321836,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,46236925.29090909,43188563.79260821,39483256.548981465,39483256.548981465,43188563.79260821,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Funding for Weapon Acquisition Program,EUR,Allocation,75000000,,,,75000000,75000000.0,65951551.15590173,65951551.15590173,75000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,EUR,Allocation,82500000,,,,82500000,82500000.0,72546706.2714919,72546706.2714919,82500000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Funding for Weapon Acquisition Program,EUR,Allocation,260000000,,,,260000000,260000000.0,228632044.007126,228632044.007126,260000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,49048055.17503519,45132785.99037054,41260676.70564834,41260676.70564834,45132785.99037054,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,163603800,150927913.38368058,137979247.31060928,137979247.31060928,150927913.38368058,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Funding for Weapon Acquisition Program,EUR,Allocation,40000000,,,,40000000,40000000.0,35174160.616480924,35174160.616480924,40000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,757501.0666666668,685016.5316659561,626246.4199999518,626246.4199999518,685016.5316659561,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,989636.5849946735,907185.2762362293,829354.4830778578,829354.4830778578,907185.2762362293,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,3600000,3300066.9578803047,3016941.9606656493,3016941.9606656493,3300066.9578803047,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,12642290.549999999,11589001.476660395,10594738.010894947,10594738.010894947,11589001.476660395,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Equipment,USD,Allocation,Not given,,,,No value available,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Funding for Weapon Acquisition Program,USD,Allocation,Not given,,,,24240989.344173603,22689462.302890252,20742849.08767414,20742849.08767414,22689462.302890252,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,67500630.27652381,63180301.114592634,57759828.49830976,57759828.49830976,63180301.114592634,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,2724000,2578923.813130444,2357668.3638536334,2357668.3638536334,2578923.813130444,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,463575,438885.6852687025,401232.0527802673,401232.0527802673,438885.6852687025,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,56901335.44840577,52188444.25606106,47711003.85160173,47711003.85160173,52188444.25606106,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Budgetary appropriations,EUR,Commitment,2000000000,2000000000,2000000000,1758708030.8240461,,,,,,.,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Military,Weapons,USD,Allocation,Not given,,,,740339168.4,678658007.5726174,620433417.297298,620433417.297298,678658007.5726174,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Assistance,EUR,Allocation,15000000,15000000,15000000,14086795.650177334,15000000,15000000.0,14086795.650177334,14086795.650177334,15000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Equipment,USD,Allocation,Not given,2013300,1827124.0076390095,1527734.9417489585,2013300,1827124.0076390095,1527734.9417489585,1527734.9417489585,1827124.0076390095,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Equipment,USD,Allocation,Not given,,,,,,,,,,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Equipment,USD,Allocation,Not given,,,,,,,,,,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Equipment,USD,Allocation,Not given,5397500,5102330.198043201,4266272.073105815,5397500,5102330.198043201,4266272.073105815,4266272.073105815,5102330.198043201,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Equipment,EUR,Allocation,5000000,5000000,5000000,4695598.550059111,5000000,5000000.0,4695598.550059111,4695598.550059111,5000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Contribution,EUR,Allocation,72000000,72000000,72000000,67616619.1208512,72000000,72000000.0,67616619.1208512,67616619.1208512,72000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Contribution,EUR,Allocation,90000000,90000000,90000000,84520773.90106401,90000000,90000000.0,84520773.90106401,84520773.90106401,90000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Contribution,EUR,Allocation,18000000,18000000,18000000,16904154.7802128,18000000,18000000.0,16904154.7802128,16904154.7802128,18000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Budgetary appropriations,EUR,Commitment,375000000,375000000,375000000,352169891.25443333,,,,,,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Humanitarian,Assistance,EUR,Allocation,180000000,,,,180000000,180000000.0,158533907.6134981,158533907.6134981,180000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,10000000,10000000.0,8807439.311861005,8807439.311861005,10000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,,,,,,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,83000000,,,,83000000,83000000.0,73101746.28844634,73101746.28844634,83000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,2000000,,,,2000000,2000000.0,1761487.862372201,1761487.862372201,2000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Contribution,EUR,Allocation,875000,,,,875000,875000.0,770650.9397878379,770650.9397878379,875000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Contribution,EUR,Allocation,25000000,,,,25000000,25000000.0,22018598.279652514,22018598.279652514,25000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Contribution,EUR,Allocation,9000000,,,,9000000,9000000.0,7926695.380674904,7926695.380674904,9000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Contribution,EUR,Allocation,8000000,,,,8000000,8000000.0,7045951.449488804,7045951.449488804,8000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Budgetary appropriations,EUR,Commitment,132000000,132000000,132000000,116258198.91656527,,,,,,.,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Contribution,EUR,Allocation,15000000,,,,15000000,15000000.0,13211158.967791507,13211158.967791507,15000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Assistance,EUR,Allocation,15000000,,,,15000000,15000000.0,13211158.967791507,13211158.967791507,15000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Humanitarian,Equipment,EUR,Allocation,10000000,,,,10000000,10000000.0,8807439.311861005,8807439.311861005,10000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Guarantee,EUR,Allocation,80000000,80000000,80000000,75129576.80094577,80000000,80000000.0,75129576.80094577,75129576.80094577,80000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Guarantee,USD,Allocation,21000000,21000000,19875412.99559472,16618665.612247033,21000000,19875412.99559472,16618665.612247033,16618665.612247033,19875412.99559472,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Loan,EUR,Allocation,200000000,200000000,200000000,187823942.00236446,200000000,200000000.0,187823942.00236446,187823942.00236446,200000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Grant,EUR,Allocation,66000000,66000000,66000000,61981900.86078027,66000000,66000000.0,61981900.86078027,61981900.86078027,66000000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Grant,EUR,Allocation,2500000,2500000,2500000,2347799.2750295554,2500000,2500000.0,2347799.2750295554,2347799.2750295554,2500000.0,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Budgetary appropriations,EUR,Commitment,625000000,625000000,625000000,586949818.757389,,,,,,.,2022,NLD,0.0,324000000.0,733000000.0,1.35218961159002,13632443393.6069
Netherlands,Financial,Grant,EUR,Allocation,40000000,,,,40000000,40000000.0,35229757.24744402,35229757.24744402,40000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,65000000,,,,65000000,65000000.0,57248355.52709653,57248355.52709653,65000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,52000000,,,,52000000,52000000.0,45798684.421677224,45798684.421677224,52000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Guarantee,EUR,Allocation,1500000,,,,1500000,1500000.0,1321115.8967791507,1321115.8967791507,1500000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,20000000,,,,20000000,20000000.0,17614878.62372201,17614878.62372201,20000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,10000000,,,,10000000,10000000.0,8807439.311861005,8807439.311861005,10000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,60000000,,,,60000000,60000000.0,52844635.87116603,52844635.87116603,60000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,7000000,,,,7000000,7000000.0,6165207.518302703,6165207.518302703,7000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,5000000,,,,5000000,5000000.0,4403719.655930502,4403719.655930502,5000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,25000000,,,,25000000,25000000.0,22018598.279652514,22018598.279652514,25000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Budgetary appropriations,EUR,Commitment,62000000,62000000,62000000,54606123.73353823,,,,,,.,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
Netherlands,Financial,Grant,EUR,Allocation,62000000,,,,62000000,62000000.0,54606123.73353823,54606123.73353823,62000000.0,,2023,NLD,0.0,250000000.0,372000000.0,1.53256247074407,16624820117.4584
New Zealand,Military,Equipment,NZD,Allocation,5000000,5000000,3115391.387974589,2925609.94906759,5000000,3115391.387974589,2925609.94906759,2925609.94906759,3115391.387974589,1073736.2616701385,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Equipment,NZD,Allocation,5000000,,,,,,,,,,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Equipment,NZD,Allocation,5000000,,,,,,,,,,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Funding for Weapon Acquisition Program,NZD,Allocation,4240000,4240000,2641851.8970024516,2480917.236809316,4240000,2641851.8970024516,2480917.236809316,2480917.236809316,2641851.8970024516,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Equipment,NZD,Allocation,4100000,4100000,2566019.8364203535,2409704.665652561,4100000,2566019.8364203535,2409704.665652561,2409704.665652561,2566019.8364203535,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Funding for Weapon Acquisition Program,NZD,Allocation,7500000,7500000,4693938.725159183,4407996.339608343,7500000,4693938.725159183,4407996.339608343,4407996.339608343,4693938.725159183,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Equipment,USD,Allocation,Not given,.,.,,No value available,,,,,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Equipment,USD,Allocation,Not given,,,,,,,,,,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Funding for Weapon Acquisition Program,NZD,Allocation,4500000,4500000,2704326.923076923,2539586.4488246194,4500000,2704326.923076923,2539586.4488246194,2539586.4488246194,2704326.923076923,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Training,USD,Allocation,Not given,.,.,,No value available,,,,,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Training,NZD,Allocation,1850000,1850000,1099373.0602278162,1032402.1486206972,1850000,1099373.0602278162,1032402.1486206972,1032402.1486206972,1099373.0602278162,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Military,Funding for Weapon Acquisition Program,NZD,Allocation,750000,750000,422341.46106011735,399870.80644399516,750000,422341.46106011735,399870.80644399516,399870.80644399516,422341.46106011735,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
New Zealand,Humanitarian,Equipment,NZD,Allocation,2000000,2000000,1177686.3762295782,1096642.8881753385,2000000,1177686.3762295782,1096642.8881753385,3248936.6140429303,3492755.500700338,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Humanitarian,Contribution,NZD,Allocation,2000000,2000000,1177686.3762295782,1096642.8881753385,2000000,1177686.3762295782,1096642.8881753385,3248936.6140429303,3492755.500700338,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Humanitarian,Contribution,NZD,Allocation,3000000,3000000,1800679.1132655744,1676763.8509759058,3000000,1800679.1132655744,1676763.8509759058,4967614.8245519195,5340413.207453543,.,2022,NZL,0.0,29000000.0,171000000.0,1.17182753584356,2829085839.02203
New Zealand,Humanitarian,Contribution,NZD,Allocation,2000000,2000000,1144075.5089835932,1061726.939707661,2000000,1144075.5089835932,1061726.939707661,3145493.9121261546,3393073.154172252,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
New Zealand,Humanitarian,Contribution,NZD,Allocation,1500000,1500000,858056.6317376948,796295.2047807458,1500000,858056.6317376948,796295.2047807458,2359120.4340946157,2544804.8656291887,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
New Zealand,Humanitarian,Assistance,NZD,Allocation,1200000,1200000,675746.3376961877,627107.2892542112,1200000,675746.3376961877,627107.2892542112,1857880.8607250638,2004113.137168844,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
New Zealand,Humanitarian,Contribution,NZD,Allocation,500000,500000,281560.97404007823,261294.70385592137,500000,281560.97404007823,261294.70385592137,774117.0253021099,835047.1404870185,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
New Zealand,Humanitarian,Assistance,NZD,Allocation,3000000,3000000,1689365.8442404694,1567768.2231355282,3000000,1689365.8442404694,1567768.2231355282,4644702.15181266,5010282.842922111,.,2023,NZL,0.0,20000000.0,405000000.0,1.21763772932874,3029024714.66575
Norway,Military,Weapons and equipment,USD,Allocation,Not given,11730400,10342535.201333107,9208439.516097436,11730400,10342535.201333107,9208439.516097436,9208439.516097436,10342535.201333107,10292425.612989083,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons,USD,Allocation,Not given,2950000,2677204.50133367,2383639.5277221054,2950000,2677204.50133367,2383639.5277221054,2383639.5277221054,2677204.50133367,2588373.419347831,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons,USD,Allocation,Not given,69235545.17861697,63995960.14680781,56978576.027520135,69235545.17861697,63995960.14680781,56978576.027520135,56978576.027520135,63995960.14680781,60748286.37775866,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Funding for Weapon Acquisition Program,NOK,Allocation,400000000,400000000,41584136.74615073,32252721.352761365,400000000,41584136.74615073,32252721.352761365,32252721.352761365,41584136.74615073,.,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,3878000,3670326.266519825,3267861.967270376,3878000,3670326.266519825,3267861.967270376,3267861.967270376,3670326.266519825,.,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,16623073.319999998,16330905.641452678,14540163.88776978,16623073.319999998,16330905.641452678,14540163.88776978,14540163.88776978,16330905.641452678,14585329.196392575,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,14894400,15039117.32443559,13390024.743614882,14894400,15039117.32443559,13390024.743614882,13390024.743614882,15039117.32443559,.,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
Norway,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,NOR,0.0,31000000.0,700000000.0,1.50052130230795,8697821939.02253
