Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.6553123819075,1.84316098962007,1.7760268404571,1.84111107563443,1.6520060170675,1.67909052359894,1.59399802258371,1.47838892400771,1.45938505158744,1.51648666734409,1.24918295945171,1.06706271874263,1.07808283795721,0.978618159746004,0.984879429017199,1.10950186885543,1.11609893716249,1.10428883698508,1.22170097426647,1.70497144469347,1.92200478883117,1.74154649987505,1.80856096698237,2.01653474902229,..
Slovak Republic,SVK,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.13083552789083,4.0616570327553,3.9027409372237,4.55131649650725,4.3495145631068,4.22666533705624,4.10603290676417,4.06371034422734,3.9448275862069,3.41495977233602,2.9643177582994,2.58025398322498,2.62253930506011,2.30404551201011,2.27678706591177,2.43508272159527,2.6232827187274,2.79605263157895,3.07968473901214,4.20640104506858,4.29490398641701,3.81881411167735,4.27739430543572,4.18833044482958,..
Spain,ESP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.3229446976289,1.18221494991472,1.32263724177904,1.13342628440853,1.07593636051615,1.03634148092444,1.01171585185563,0.985244018093163,0.962687692801954,0.950455769826142,0.948993592584164,0.91449540077072,0.913534857880077,0.914159269574994,0.862804134143265,0.864353441579174,0.858623470640651,0.851184873228824,0.853393958857414,0.856676807739812,0.868300537752922,..,..,..,..
Spain,ESP,"Armed forces personnel, total",MS.MIL.TOTL.P1,241800,214700,251200,224000,220000,220000,222000,222000,223000,222422,223216,215700,215600,213950,200000,199950,197950,196000,196350,199000,199000,..,..,..,..
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.72551798839458,1.62958403293614,1.45597370162444,1.42254439300681,1.43022117967926,1.38717775355122,1.37000746147478,1.36310631227691,1.36762048450666,1.35835383696039,1.3873781239833,1.33187655521014,1.42363040003724,1.27236040392798,1.25391242368837,1.2702320395662,1.13713590926222,1.23002910987775,1.25433377164601,1.23270491757212,1.36664551701951,1.35211774619771,1.4339965700543,1.50901228462186,..
Spain,ESP,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,4.4014319940952,4.24224767337359,3.76830670529372,3.70693894520757,3.6844637349264,3.60483050633727,3.56440840065625,3.472430389101,3.30003283872273,2.93821039536366,3.01378653949354,2.88568280323274,2.87773774142704,2.74290391053193,2.76599880798012,2.88372665994218,2.67799149633988,2.97731252537661,2.99989868166973,2.91530270463228,2.6332065478476,2.70547945205479,3.04384223794216,3.20646584361177,..
Sweden,SWE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.96813405957406,1.52489796348231,1.51777378619044,1.37218558115208,0.597433503594667,0.60647597591739,0.5161379120501,0.36341756223629,0.358941790654543,0.445230627225517,0.428114735477366,0.425673423349606,0.319895662353904,0.316256901177379,0.595114026185017,0.589874129935658,0.582361000151166,0.562457850814805,0.28056547926047,0.274682060093476,0.274339390747081,..,..,..,..
Sweden,SWE,"Armed forces personnel, total",MS.MIL.TOTL.P1,88300,69500,69500,63200,27600,28600,24600,17600,17600,21870,21163,21300,16100,16100,30550,30550,30550,30000,15150,15000,15000,..,..,..,..
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.82306740738699,1.77729825439474,1.64115454047208,1.59678996943608,1.44128335992893,1.40698751486224,1.31820552345733,1.29998150757256,1.16374723679633,1.15980434381161,1.18712854137069,1.10169116434029,1.13011028867624,1.11252053864955,1.12644731800047,1.06650205259044,1.0530163887864,1.023179204574,1.03224609210767,1.09340922552771,1.14608642427625,1.18522396008572,1.30604276885439,1.47341062942458,..
Sweden,SWE,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.47279569122573,3.42061522523985,3.09862757421184,3.00479051981342,2.78157558785982,2.74225830690153,2.63075457585076,2.68796044314636,2.37478695093144,2.2593490910363,2.40348770013484,2.26053070457885,2.26453174016852,2.19810209018173,2.26747263716707,2.20396284529382,2.15970009197923,2.12098530822256,2.11579117175096,2.27293497725542,2.24620938066454,2.4611960804351,2.75987281450195,3.06127811645995,..
Switzerland,CHE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.693409406436541,0.659819642732284,0.672178203209213,0.662230923535205,0.0962366652070772,2.6100482547637,0.542735846452006,0.533961581696354,0.521422294929146,0.57180352455943,0.568372488406995,0.509071948615027,0.492867564418226,0.456676546639892,0.438895974057872,0.435499055933669,0.428066884684502,0.426140254933334,0.432143237049,0.401749619593329,0.400911030225084,..,..,..,..
Switzerland,CHE,"Armed forces personnel, total",MS.MIL.TOTL.P1,27700,26800,27600,27500,4000,109000,23000,23000,23000,25620,25287,23100,22650,21250,20800,20950,20950,21000,21450,20000,20000,..,..,..,..
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.02928011745958,0.991880080138388,0.956388349764947,0.926630419400856,0.888925074606932,0.83306403652778,0.753808477874928,0.718232323663411,0.722484412265189,0.73179337674355,0.687220165933277,0.694782257657599,0.669001710434324,0.712636242390875,0.634898338463689,0.651341082840214,0.664750475412517,0.66568455676088,0.652876569793988,0.696324324760463,0.772558973227674,0.674464698214506,0.690463765272407,0.702718004518668,..
Switzerland,CHE,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.11108187230683,3.05081863197211,2.73210420061781,2.71751203258053,2.62746871702096,2.57289066252379,2.46855169232407,2.43806867620535,2.41246066640218,2.30611253076646,2.18778672647569,2.20982589553732,2.11335348855471,2.18903091390281,1.97294092381815,2.00638205646091,2.04970045988619,2.0511966439056,2.0560585885486,2.17695440946874,2.08990579152978,1.95618244956885,2.18952895727828,2.20246689332899,..
United States,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.988718986850928,0.958549853802087,0.982967952799045,0.986717153694364,0.974089574420463,1.00966174450688,0.964789399033199,0.993045704127071,0.973003051027976,0.98766325865978,0.991230553105963,0.958828892786328,0.934477876893818,0.894977803470118,0.858578755130859,0.832039451157061,0.822764756106508,0.820665475037047,0.826230815201011,0.821688240896544,0.83751058497809,..,..,..,..
