source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_sub_activity_value,tot_sub_activity_value_EUR,item_value_estimate_USD,item_value_estimate_deliv_USD
,54289716.0,49956030.0,54289716.0,49956030.0,54289716.0,54289716.0
,85680000.0,77481365.0,85680000.0,77481365.0,85680000.0,85680000.0
,286706923.0,265157904.0,286706923.0,265157904.0,790829.0,790829.0
,,,,,27231318.0,27231318.0
,,,,,229298481.0,229298481.0
,,,,,4052.0,4052.0
,,,,,,
,,,,,90116.0,90116.0
,,,,,21097800.0,21097800.0
,,,,,40773.0,40773.0
,,,,,,
,,,,,4680000.0,4680000.0
,,,,,,
,,,,,148920.0,148920.0
,,,,,,
,,,,,361289.0,361289.0
,,,,,75000.0,75000.0
,,,,,,
,,,,,2011011.0,2011011.0
,,,,,140185.0,140185.0
,,,,,737148.0,737148.0
1264502398.0,1264502398.0,1264502398.0,1264502398.0,1264502398.0,,
3000000000.0,3000000000.0,3000000000.0,,,,
,,,38080000.0,34919325.0,38080000.0,
,,,76148022.0,69827666.0,76148022.0,
324141174.0,,,324141174.0,324141174.0,3540320.0,3540320.0
324141174.0,,,,,2536755.0,1691170.0
324141174.0,,,,,2217600.0,2217600.0
324141174.0,,,,,41032360.0,41032360.0
324141174.0,,,,,361289.0,
324141174.0,,,,,16619698.0,
324141174.0,,,,,136913.0,
324141174.0,,,,,259160.0,
324141174.0,,,,,112500.0,
324141174.0,,,,,27600.0,
324141174.0,,,,,2344200.0,
324141174.0,,,,,12797400.0,
324141174.0,,,,,62134047.0,
324141174.0,,,,,11388.0,
324141174.0,,,,,,
324141174.0,,,,,,
324141174.0,,,,,1300000.0,
324141174.0,,,,,2086300.0,
324141174.0,,,,,3150000.0,
324141174.0,,,,,128070.0,
324141174.0,,,,,34650.0,
2000000.0,,,2000000.0,2000000.0,2151800.0,
,,,9520000.0,8955665.0,9520000.0,
,,,290313138.0,269832826.0,290313138.0,
300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,76148022.0,
300000000.0,,,,,,
300000000.0,,,,,,
300000000.0,,,,,120000.0,
300000000.0,,,,,,
300000000.0,,,,,,
195000000.0,195000000.0,195000000.0,195000000.0,195000000.0,,
195000000.0,,,,,,
2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,,
2000000000.0,,,,,,
2000000000.0,,,,,,
2000000000.0,,,,,,
2000000000.0,,,,,,
2000000000.0,,,,,,
2000000000.0,,,,,,
,,,,,,
185000000.0,185000000.0,185000000.0,185000000.0,185000000.0,,
127046050.0,127046050.0,127046050.0,127046050.0,127046050.0,,
370000000.0,370000000.0,370000000.0,370000000.0,370000000.0,,
125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,,
70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
121500000.0,121500000.0,121500000.0,121500000.0,121500000.0,,
233000000.0,233000000.0,233000000.0,233000000.0,233000000.0,,
51500000.0,51500000.0,51500000.0,51500000.0,51500000.0,,
2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,,
2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,,
12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,,
800000.0,800000.0,800000.0,800000.0,800000.0,,
1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,
40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,
600000.0,600000.0,600000.0,600000.0,600000.0,3150000.0,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
130000000.0,130000000.0,130000000.0,130000000.0,130000000.0,,
2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,,
52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,,
9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,
55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,,
48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,15000000.0,
48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,,
25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,
111480000.0,111480000.0,111480000.0,111480000.0,111480000.0,,
19500000.0,19500000.0,19500000.0,19500000.0,19500000.0,,
25740000.0,25740000.0,25740000.0,25740000.0,25740000.0,,
5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,,
136000000.0,136000000.0,136000000.0,136000000.0,136000000.0,,
3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,,
345946000.0,345946000.0,345946000.0,345946000.0,345946000.0,,
5520000.0,5520000.0,5520000.0,5520000.0,5520000.0,,
600000.0,600000.0,600000.0,600000.0,600000.0,,
900000.0,900000.0,900000.0,900000.0,900000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
21095000.0,21095000.0,21095000.0,21095000.0,21095000.0,,
690000.0,690000.0,690000.0,690000.0,690000.0,,
2045000.0,2045000.0,2045000.0,2045000.0,2045000.0,,
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,
23500000.0,23500000.0,23500000.0,23500000.0,23500000.0,,
30000.0,30000.0,30000.0,30000.0,30000.0,,
33200000.0,33200000.0,33200000.0,33200000.0,33200000.0,,
4750000.0,4750000.0,4750000.0,4750000.0,4750000.0,,
5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,,
408000000.0,408000000.0,408000000.0,408000000.0,408000000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,,
130000000.0,130000000.0,130000000.0,130000000.0,130000000.0,,
1200000000.0,1200000000.0,1200000000.0,,,,
160000000.0,160000000.0,160000000.0,,,,
270000000.0,270000000.0,270000000.0,,,,
1880000000.0,1880000000.0,1880000000.0,,,,
2320000000.0,2320000000.0,2320000000.0,,,,
550000000.0,550000000.0,550000000.0,,,,
7100000000.0,7100000000.0,7100000000.0,,,,
306722000.0,306722000.0,306722000.0,,,,
,,,,,0.0,0.0
,,,1096468910.0,1037751068.0,7756000.0,7756000.0
,,,,,13340.0,667000.0
,,,,,120000.0,36000000.0
,,,,,,
,,,,,7280000.0,7280000.0
,,,,,12090000.0,12090000.0
,,,,,993.0,993.0
,,,,,5625.0,5625.0
,,,,,1497000.0,1497000.0
,,,,,555400.0,555400.0
,,,,,39200000.0,39200000.0
,,,,,19354991.0,19354991.0
,,,,,9918000.0,9918000.0
,,,,,3066000.0,3066000.0
,,,,,,
,,,,,144000.0,144000.0
,,,,,79500.0,79500.0
,,,,,12080946.0,12080946.0
,,,,,7040000.0,7040000.0
,,,,,207000.0,207000.0
,,,,,3782000.0,3782000.0
,,,,,96649.0,96649.0
,,,,,266592.0,266592.0
,,,,,14147820.0,14147820.0
,,,,,35719558.0,35719558.0
,,,,,4500000.0,4500000.0
,,,,,7200000.0,7200000.0
,,,,,159559667.0,159559667.0
,,,,,3040.0,3040.0
,,,,,,
,,,,,3369104.0,3369104.0
,,,,,27500.0,27500.0
,,,,,,
,,,,,300000.0,300000.0
,,,,,,
,,,,,7000.0,7000.0
,,,,,1216590.0,1216590.0
,,,,,818960.0,818960.0
,,,,,,
,,,,,33324000.0,33324000.0
,,,,,,
,,,,,96452350.0,96452350.0
,,,,,1625000.0,1625000.0
,,,,,16500000.0,16500000.0
,,,,,,
,,,,,127.0,127.0
,,,,,,
,,,,,33138158.0,33138158.0
,,,,,109000000.0,109000000.0
,,,,,6000.0,6000.0
,,,,,1500000.0,1500000.0
,,,,,59500000.0,59500000.0
,,,,,324000000.0,324000000.0
,,,,,70000000.0,70000000.0
,,,,,,
,,,387800.0,367033.0,387800.0,387800.0
,,,50377978.0,49492533.0,876000.0,876000.0
,,,,,1978.0,1978.0
,,,,,,
,,,,,49500000.0,49500000.0
,,,68698767.0,67491316.0,,
,,,,,41336722.0,41336722.0
,,,,,,
,,,,,,
,,,,,200000.0,
,,,,,1680000.0,1680000.0
,,,,,25482046.0,25482046.0
,,,2802713.0,2753453.0,2802713.0,2802713.0
,,,69714196.0,68488897.0,27034667.0,
,,,,,42679529.0,42679529.0
,,,2547170.0,2502401.0,2547170.0,2547170.0
,,,44055330.0,43496681.0,40455330.0,40455330.0
,,,,,3600000.0,3600000.0
,,,2326800.0,2297295.0,2326800.0,2326800.0
,,,44897233.0,44327908.0,29650380.0,29650380.0
,,,,,3311000.0,3311000.0
,,,,,11210853.0,11210853.0
,,,,,195000.0,0.0
,,,,,,
,,,,,90000.0,0.0
,,,,,440000.0,4750152000.0
,,,4013927.0,3963028.0,,
,,,,,2044327.0,0.0
,,,,,835000.0,0.0
,,,,,1134600.0,-364206600.0
,,,,,,
,,,1067760.0,1054220.0,1067760.0,1067760.0
,,,2974.0,3003.0,2974.0,0.0
,,,98153618.0,99107301.0,15791920.0,15791920.0
,,,,,2246069.0,2246069.0
,,,,,25000000.0,25000000.0
,,,,,55115629.0,55115629.0
,,,595006731.0,600787950.0,29485651.0,29485651.0
,,,,,86842080.0,86842080.0
,,,,,478679000.0,319119333.0
,,,44231046.0,45015822.0,7920000.0,7920000.0
,,,,,34800.0,34800.0
,,,,,36276246.0,13603592.0
,,,60522132.0,61595955.0,4065528.0,4065528.0
,,,,,15876889.0,11340635.0
,,,,,33771920.0,33771920.0
,,,,,7000.0,7000.0
,,,,,6200795.0,6200795.0
,,,,,600000.0,600000.0
,,,,,,
,,,,,,
,,,,,,
,,,13300160.0,13536140.0,4731160.0,4731160.0
,,,,,8569000.0,8569000.0
,,,,,,
,,,175000000.0,171547222.0,175000000.0,101500000.0
,,,20323860.0,19922867.0,,
,,,,,,
,,,,,17032260.0,17032260.0
,,,,,3291600.0,3291600.0
,,,,,,
,,,2468700.0,2419992.0,2468700.0,1645800.0
,,,,,,
,,,8334564.0,7871105.0,8334564.0,8334564.0
,,,,,,
,,,216657043.0,204609444.0,,
,,,,,,
,,,,,657043.0,657043.0
,,,,,216000000.0,
,,,8415000.0,7947069.0,8400000.0,8400000.0
,,,,,15000.0,15000.0
,,,183750000.0,174493365.0,183750000.0,183750000.0
,,,5655086.0,5251264.0,,
,,,,,466536.0,466536.0
,,,,,94550.0,94550.0
,,,,,2000000.0,2000000.0
,,,,,3094000.0,3094000.0
,,,464982600.0,431778810.0,3782000.0,3782000.0
,,,,,61200000.0,61200000.0
,,,,,600.0,600.0
,,,,,400000000.0,400000000.0
,,,37990397.0,35277553.0,37990397.0,37990397.0
,,,147680000.0,137134367.0,,
,,,,,140000000.0,140000000.0
,,,,,,
,,,,,7680000.0,7680000.0
,,,2044327.0,1907893.0,2044327.0,2044327.0
,,,,,,
,,,1381307.0,1289122.0,644264.0,644264.0
,,,,,657043.0,657043.0
,,,,,80000.0,80000.0
,,,700000.0,653284.0,700000.0,700000.0
,,,84586934.0,78941805.0,80082000.0,72874620.0
,,,,,,
,,,,,4504934.0,4504934.0
,,,40555400.0,37881617.0,555400.0,555400.0
,,,,,40000000.0,40000000.0
,,,,,,
,,,25766111.0,24067373.0,25284581.0,25284581.0
,,,,,481530.0,481530.0
,,,8570300.0,8005267.0,7949900.0,7949900.0
,,,,,65000.0,65000.0
,,,,,555400.0,555400.0
,,,210000.0,196155.0,210000.0,210000.0
,,,,,,
,,,7053342.0,6588321.0,3191970.0,3191970.0
,,,,,3861372.0,3861372.0
,,,1287124.0,1173556.0,1287124.0,1287124.0
,,,2574248.0,2347113.0,2574248.0,2574248.0
,,,2456441.0,2239700.0,0.0,0.0
,,,,,700000.0,700000.0
,,,,,469317.0,469317.0
,,,,,1287124.0,1287124.0
,,,1883367160.0,1733027062.0,15512000.0,15512000.0
,,,,,113971190.0,113971190.0
,,,,,,
,,,,,17859779.0,17859779.0
,,,,,2000000.0,2000000.0
,,,,,2000000.0,2000000.0
,,,,,4354680.0,4354680.0
,,,,,30600000.0,30600000.0
,,,,,638238667.0,0.0
,,,,,957358000.0,159559667.0
,,,,,,
,,,,,24262695.0,19992461.0
,,,,,281590.0,281590.0
,,,,,700000.0,700000.0
,,,,,945500.0,945500.0
,,,,,,
,,,,,54000.0,54000.0
,,,,,1694124.0,1694124.0
,,,,,850000.0,850000.0
,,,,,25000000.0,25000000.0
,,,,,,
,,,,,25482046.0,25482046.0
,,,,,22202889.0,22202889.0
,,,984400.0,905820.0,984400.0,984400.0
,,,,,,
,,,60533880.0,55843765.0,,
,,,,,533880.0,0.0
,,,,,60000000.0,60000000.0
,,,9833200.0,9071332.0,9833200.0,9833200.0
,,,,,,
,,,,,,
,,,,,,
,,,23687880.0,21421210.0,23687880.0,23687880.0
,,,,,,
,,,,,,
,,,30217025.0,27325587.0,16297261.0,16297261.0
,,,,,100000.0,100000.0
,,,,,1022163.0,1022163.0
,,,,,60000.0,60000.0
,,,,,12137600.0,12137600.0
,,,,,600000.0,600000.0
,,,61037159.0,55196573.0,54766379.0,54766379.0
,,,,,2420000.0,2420000.0
,,,,,59980.0,47984.0
,,,,,756400.0,756400.0
,,,,,3034400.0,3034400.0
,,,137993665.0,126496760.0,3736951.0,3736951.0
,,,,,61200000.0,61200000.0
,,,,,69671216.0,
,,,,,546788.0,546788.0
,,,,,,
,,,,,2838710.0,2433180.0
,,,184428872.0,169063230.0,22266607.0,22266607.0
,,,,,52335.0,52335.0
,,,,,756400.0,756400.0
,,,,,93863.0,93863.0
,,,,,700000.0,700000.0
,,,,,,
,,,,,159559667.0,159559667.0
,,,,,1000000.0,900000.0
,,,163780939.0,150135574.0,1421273.0,1421273.0
,,,,,159559667.0,
,,,,,2800000.0,2800000.0
,,,167046649.0,153129202.0,,
,,,,,157715000.0,157715000.0
,,,,,9331649.0,9331649.0
,,,9700000.0,8891847.0,9700000.0,9700000.0
,,,5616951.0,5257443.0,5616951.0,0.0
,,,4824560.0,4515768.0,4824560.0,4824560.0
,,,1105000.0,1034275.0,,
,,,,,1105000.0,1105000.0
,,,,,,
,,,18310380.0,17335196.0,11875380.0,11875380.0
,,,,,,
,,,,,,
,,,,,,
,,,,,6435000.0,6435000.0
,,,,,,
,,,5330000.0,5046132.0,,
,,,,,,
,,,,,5330000.0,5330000.0
,,,30573157.0,28944876.0,30573157.0,30573157.0
,,,124817125.0,118169551.0,-2978304.0,-2978304.0
,,,,,385200.0,385200.0
,,,,,127410229.0,127410229.0
,,,16269026.0,15052446.0,,
,,,,,5200.0,5200.0
,,,,,10734620.0,10734620.0
,,,,,2080000.0,2080000.0
,,,,,2577113.0,2577113.0
,,,,,872093.0,872093.0
,,,26498015.0,24516523.0,25798015.0,
,,,,,700000.0,700000.0
,,,440000.0,407097.0,440000.0,440000.0
,,,,,,
,,,185660117.0,170282693.0,181211184.0,181211184.0
,,,,,,
,,,,,2000.0,2000.0
,,,,,57993.0,57993.0
,,,,,4388940.0,4388940.0
,,,,,,
,,,15384615.0,14110374.0,15384615.0,15384615.0
,,,405722994.0,372118715.0,2900744.0,2900744.0
,,,,,192600.0,192600.0
,,,,,,
,,,,,400000000.0,400000000.0
,,,,,2629650.0,2517750.0
,,,74001676.0,67872438.0,74001676.0,
,,,3807476.0,3492119.0,1939000.0,1939000.0
,,,,,1868476.0,1868476.0
,,,,,,
,,,,,,
,,,913062241.0,837277234.0,7042448.0,7042448.0
,,,,,10400000.0,5954000.0
,,,,,10416667.0,10416667.0
,,,,,42000000.0,42000000.0
,,,,,,
,,,,,638238667.0,
,,,,,,
,,,,,199170000.0,99585000.0
,,,,,,
,,,,,44460.0,44460.0
,,,,,5750000.0,5750000.0
,,,86403469.0,79231901.0,2324000.0,
,,,,,17859779.0,9525215.0
,,,,,30600000.0,30600000.0
,,,,,109980.0,54990.0
,,,,,22606280.0,22606280.0
,,,,,3250000.0,3250000.0
,,,,,9653430.0,5148496.0
,,,13691294.0,12554904.0,806624.0,806624.0
,,,,,1491241.0,1491241.0
,,,,,,
,,,,,,
,,,,,11384618.0,
,,,,,,
,,,,,8811.0,8811.0
,,,722345363.0,669165801.0,3094644.0,3094644.0
,,,,,,
,,,,,248020329.0,151567979.0
,,,,,12401590.0,7440954.0
,,,,,216000000.0,
,,,,,,
,,,,,10000000.0,10000000.0
,,,,,199170000.0,99585000.0
,,,,,33658800.0,6731760.0
,,,10858400.0,10058997.0,10858400.0,10858400.0
,,,,,-211860.0,-211860.0
,,,10463418.0,9693094.0,,
,,,,,9342378.0,6539664.0
,,,,,341040.0,341040.0
,,,,,780000.0,780000.0
,,,83705693.0,76990575.0,3102400.0,3102400.0
,,,,,-3520.0,-3520.0
,,,,,,
,,,,,25798015.0,23218213.0
,,,,,12899007.0,12899007.0
,,,,,47868.0,47868.0
,,,,,17096.0,17096.0
,,,,,30600000.0,30600000.0
,,,,,54990.0,32994.0
,,,,,99416.0,99416.0
,,,,,,
,,,,,11045961.0,11045961.0
,,,,,,
,,,,,,
,,,,,44460.0,44460.0
,,,12801594.0,11933145.0,4653600.0,4653600.0
,,,,,250000.0,250000.0
,,,,,43800.0,43800.0
,,,,,,
,,,,,149124.0,149124.0
,,,,,7705070.0,6488480.0
,,,5817000.0,5422380.0,5817000.0,5817000.0
,,,44460.0,41444.0,,
,,,,,44460.0,44460.0
,,,444584386.0,414424173.0,18995198.0,18995198.0
,,,,,3782000.0,3782000.0
,,,,,5242168.0,0.0
,,,,,447372.0,447372.0
,,,,,400000000.0,400000000.0
,,,,,16117647.0,16117647.0
,,,15739676.0,14557293.0,6592600.0,6592600.0
,,,,,60000.0,60000.0
,,,,,99416.0,99416.0
,,,,,487660.0,331609.0
,,,,,8500000.0,8500000.0
,,,64280055.0,59745381.0,16287600.0,16287600.0
,,,,,1010683.0,1010683.0
,,,,,45228939.0,45228939.0
,,,,,232000.0,232000.0
,,,,,1520833.0,1439583.0
,,,150333505.0,138631778.0,42658000.0,42658000.0
,,,,,94975992.0,94975992.0
,,,,,,
,,,,,87600.0,87600.0
,,,,,4235310.0,4235310.0
,,,,,3244240.0,3244240.0
,,,,,348000.0,348000.0
,,,,,50000.0,50000.0
,,,,,4734363.0,4734363.0
,,,,,6040473.0,6040473.0
,,,,,5605740.0,0.0
,,,,,500000.0,500000.0
,,,,,-38780000.0,-38780000.0
,,,28505270.0,25885215.0,10858400.0,10858400.0
,,,,,934238.0,
,,,,,2080100.0,2080100.0
,,,,,12000000.0,12000000.0
,,,,,97532.0,
,,,,,2535000.0,2535000.0
,,,216492886.0,194933267.0,165346886.0,
,,,,,,
,,,,,3034400.0,3034400.0
,,,,,,
,,,,,47311600.0,47311600.0
,,,,,800000.0,800000.0
,,,721090164.0,661286833.0,10543780.0,10543780.0
,,,,,1622120.0,1622120.0
,,,,,543642579.0,543642579.0
,,,,,49708.0,49708.0
,,,,,,
,,,,,16117647.0,16117647.0
,,,,,3685000.0,2145000.0
,,,,,2324250.0,2324250.0
,,,,,2889180.0,2889180.0
,,,,,1601500.0,1601500.0
,,,,,18614400.0,10082800.0
,,,,,,
,,,,,120000000.0,31500000.0
,,,,,,
,,,153226565.0,144143468.0,19059910.0,19059910.0
,,,,,12143511.0,12143511.0
,,,,,19000000.0,19000000.0
,,,,,,
,,,,,447000.0,447000.0
,,,,,,
,,,,,56136400.0,56136400.0
,,,,,,
,,,,,2528458.0,2528458.0
,,,,,1216590.0,1216590.0
,,,,,149124.0,149124.0
,,,,,4801587.0,4801587.0
,,,,,94550.0,94550.0
,,,,,440000.0,0.0
,,,,,1704450.0,1704450.0
,,,,,1067667.0,1067667.0
,,,,,3571956.0,
,,,,,,
,,,,,31799600.0,
,,,,,-934238.0,0.0
,,,469218449.0,447780937.0,12165900.0,12165900.0
,,,,,,
,,,,,319119333.0,159559667.0
,,,,,37990397.0,37990397.0
,,,,,,
,,,,,,
,,,,,4201389.0,4201389.0
,,,,,,
,,,,,3217810.0,3217810.0
,,,,,-110000.0,0.0
,,,,,1648350.0,1648350.0
,,,,,2400000.0,2400000.0
,,,,,1818000.0,1818000.0
,,,,,3500.0,3500.0
,,,,,14500000.0,14500000.0
,,,,,1332570.0,1332570.0
,,,,,,
,,,,,30600000.0,
,,,,,40331200.0,
1709428000.0,1709428000.0,1709428000.0,,,,
2290572000.0,2290572000.0,2290572000.0,,,,
3000000000.0,3000000000.0,3000000000.0,,,,
1900000000.0,1900000000.0,1900000000.0,,,,
,,,402657900.0,388901397.0,10858400.0,
,,,,,120442410.0,67317980.0
,,,,,5329310.0,0.0
,,,,,779.0,779.0
,,,,,2057000.0,2057000.0
,,,,,1208790.0,1208790.0
,,,,,935898.0,935898.0
,,,,,1281200.0,1281200.0
,,,,,7650000.0,
,,,,,216000000.0,
,,,,,35900925.0,
,,,,,993188.0,993188.0
,,,61760443.0,59313751.0,38780000.0,0.0
,,,,,560980.0,0.0
,,,,,6827400.0,6827400.0
,,,,,,
,,,,,811060.0,811060.0
,,,,,795329.0,795329.0
,,,,,1694124.0,1694124.0
,,,,,5848773.0,5848773.0
,,,,,62050.0,62050.0
,,,,,2363000.0,2363000.0
,,,,,114900.0,114900.0
,,,,,1152828.0,1152828.0
,,,,,2750000.0,0.0
,,,,,-5048820.0,0.0
,,,,,811060.0,811060.0
,,,,,99416.0,99416.0
,,,,,64952.0,42635.0
,,,,,879120.0,879120.0
,,,,,2688630.0,2688630.0
,,,,,28932300.0,28932300.0
,,,,,,
,,,,,,
,,,,,871589.0,871589.0
,,,,,3878000.0,0.0
,,,,,-35000000.0,0.0
,,,,,,
,,,225995435.0,201530625.0,4926627.0,4926627.0
,,,,,9280899.0,9280899.0
,,,,,1666667.0,1666667.0
,,,,,4648500.0,4648500.0
,,,,,80100.0,80100.0
,,,,,,
,,,,,1622120.0,1622120.0
,,,,,99416.0,99416.0
,,,,,73000000.0,9800000.0
,,,,,25482046.0,25482046.0
,,,,,20941200.0,0.0
,,,,,4551600.0,0.0
,,,,,20182839.0,0.0
,,,,,57050000.0,2850000.0
,,,,,314456.0,314456.0
,,,,,1868476.0,0.0
,,,,,280490.0,0.0
2800000000.0,,,2800000000.0,2800000000.0,,
2200000000.0,,,2200000000.0,2200000000.0,,
1510786000.0,1510786000.0,1510786000.0,,,,
1402296000.0,1402296000.0,1402296000.0,,,,
8250000000.0,8250000000.0,8250000000.0,,,,
,,,,,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,,
26300000.0,26300000.0,26300000.0,26300000.0,26300000.0,,
40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,,
28700000.0,28700000.0,28700000.0,28700000.0,28700000.0,,
600000.0,600000.0,600000.0,600000.0,600000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,
150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,
107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,17291259.0,16420190.0,17291259.0,16420190.0,17000000.0,17000000.0
,,,,,169259.0,169259.0
,,,,,122000.0,122000.0
,100669648.0,95164388.0,100669648.0,95164388.0,37500000.0,37500000.0
,,,,,2100000.0,2100000.0
,,,,,1856000.0,1856000.0
,,,,,17000000.0,17000000.0
,,,,,28800000.0,28800000.0
,,,,,13185200.0,13185200.0
,,,,,228448.0,228448.0
,22461701.0,22679944.0,22461701.0,22679944.0,22461701.0,22461701.0
,11230851.0,10481331.0,11230851.0,10481331.0,11230851.0,11230851.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,3981600.0,3799690.0,3981600.0,3799690.0,3981600.0,
,,,,,,
,198960.0,175420.0,198960.0,175420.0,43200.0,
,,,,,87720.0,
,,,,,68040.0,
,6674240.0,6057053.0,6674240.0,6057053.0,5500000.0,
,,,,,1043250.0,
,,,,,6250.0,
,,,,,124740.0,
,,,,,,
66000000.0,66000000.0,175234.0,66000000.0,175234.0,,
,2166667.0,2057518.0,2166667.0,2057518.0,2166667.0,
262000000.0,262000000.0,681486.0,262000000.0,681486.0,,
37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,125000000.0,
37000000.0,,,,,,
37000000.0,,,,,,
382000000.0,382000000.0,939307.0,382000000.0,939307.0,,
,,,,,,
2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,
,4882526.0,4504232.0,4882526.0,4504232.0,4882526.0,4882526.0
,1870000.0,1775796.0,1870000.0,1775796.0,1870000.0,
,77250.0,78001.0,77250.0,78001.0,77250.0,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,222160.0,203721.0,222160.0,203721.0,222160.0,222160.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,720000.0,653821.0,720000.0,653821.0,720000.0,720000.0
19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,,
,,,,,,
,142996.0,129773.0,142996.0,129773.0,100000.0,
,,,,,12000.0,
,,,,,30996.0,
,2857500.0,2713550.0,2857500.0,2713550.0,2857500.0,
,110000.0,99828.0,110000.0,99828.0,110000.0,
,,,,,,
,,,,,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
,650.0,615.0,650.0,615.0,650.0,
2197000.0,2197000.0,2197000.0,2197000.0,2197000.0,3175000.0,
32000000.0,32000000.0,32000000.0,,,,
3000000.0,,,3000000.0,3000000.0,,
2000000.0,,,2000000.0,2000000.0,,
7500000.0,,,7500000.0,7500000.0,,
5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,,
2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,,
4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
50000.0,50000.0,50000.0,50000.0,50000.0,,
,,,,,,
35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,,
,10314000.0,9365991.0,10314000.0,9365991.0,10314000.0,382000.0
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
5500000.0,5500000.0,5500000.0,5500000.0,5500000.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
1115000.0,1115000.0,1115000.0,1115000.0,1115000.0,,
3850000.0,3850000.0,3850000.0,3850000.0,3850000.0,,
,100000.0,90753.0,100000.0,90753.0,100000.0,
,,,,,,
,1485907.0,1381083.0,1485907.0,1381083.0,657043.0,657043.0
,,,,,93863.0,93863.0
,,,,,535000.0,535000.0
,,,,,200000.0,200000.0
,1885907.0,1752864.0,1885907.0,1752864.0,500000.0,
,,,,,657043.0,
,,,,,93863.0,
,,,,,635000.0,
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,
80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,,
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,
8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,
48333333.0,48333333.0,340400.0,48333333.0,340400.0,,
